time,q1,q2,q3,qd1,qd2,qd3,e1,e2,e3,tau1,tau2,tau3
8.824847015,1.0000040085335544,-0.5000127783252153,0.8000101574097724,1.0,-0.5,0.8,-4.008533554422655e-06,1.277832521529021e-05,-1.0157409772393322e-05,-12.437427575449364,-3.769858918273028,-1.5123974479476652
8.834642416,1.0000038330594823,-0.5000130762370937,0.800011014229398,1.0,-0.5,0.8,-3.833059482261092e-06,1.3076237093678778e-05,-1.1014229397976472e-05,-12.437422865063587,-3.7698562809031815,-1.5123975015203392
8.844682608,1.0000036575481153,-0.500013357749662,0.8000118473223649,1.0,-0.5,0.8,-3.657548115265641e-06,1.3357749662046281e-05,-1.1847322364810786e-05,-12.437418308336369,-3.7698537496514333,-1.5123975584896223
8.854294554,1.0000034821455104,-0.5000136227657035,0.8000126561596,1.0,-0.5,0.8,-3.4821455103806187e-06,1.3622765703491524e-05,-1.2656159599999661e-05,-12.437413907217874,-3.7698513254925983,-1.5123976187082306
8.864279008,1.000003306768812,-0.5000138688586585,0.8000134361639308,1.0,-0.5,0.8,-3.306768812105787e-06,1.3868858658505623e-05,-1.3436163930791167e-05,-12.437405578644581,-3.769846801732763,-1.5123977482992315
8.874277057,1.000003131592879,-0.5000140961608958,0.8000141871320111,1.0,-0.5,0.8,-3.131592879013212e-06,1.4096160895760157e-05,-1.4187132011067582e-05,-12.43740174660018,-3.76984475776535,-1.5123978151588162
8.884330188,1.0000029567888717,-0.5000143048209273,0.8000149088935978,1.0,-0.5,0.8,-2.9567888717441093e-06,1.430482092734664e-05,-1.490889359778702e-05,-12.437398081231267,-3.769842829822847,-1.512397883793411
8.894690025,1.0000027826431002,-0.5000144968192343,0.8000156047273579,1.0,-0.5,0.8,-2.7826431001631846e-06,1.449681923426649e-05,-1.5604727357843018e-05,-12.437398081231267,-3.769842829822847,-1.512397883793411
8.90476235,1.0000026092898147,-0.5000146721914465,0.8000162743515122,1.0,-0.5,0.8,-2.6092898146590215e-06,1.4672191446463145e-05,-1.6274351512191032e-05,-12.43739458286971,-3.7698410175127353,-1.5123979540988612
8.915113046,1.000002436857059,-0.5000148309502206,0.8000169174437256,1.0,-0.5,0.8,-2.436857059029407e-06,1.4830950220590111e-05,-1.6917443725561476e-05,-12.437391172576506,-3.7698392759837267,-1.5123980281690426
